2024/08/27,#genre#
吸血鬼2011(美国恐怖片),https://vip1.lz-cdn1.com/20220512/5308_4e221877/index.m3u8
夜雾杀机(美国恐怖片),https://vip1.lz-cdn1.com/20220512/5231_722c86ac/index.m3u8
巨石怪(美国恐怖片),https://vip.lzcdn2.com/20220511/6156_f9f292e2/index.m3u8
慑魄惊魂(英国恐怖片),https://vip.lzcdn2.com/20220511/6189_287bc6dc/index.m3u8
魔鬼骑士(美国恐怖片),https://vip.lzcdn2.com/20220511/6188_40bd34c8/index.m3u8
寂静尖叫(美国恐怖片),https://vip.lzcdn2.com/20220511/6143_aa00b8e7/index.m3u8
科学怪人之子(美国恐怖片),https://vip.lzcdn2.com/20220511/6138_2f3f6054/index.m3u8
雪谷之狼(美国恐怖片),https://vip.lzcdn2.com/20220511/6174_2659cdd8/index.m3u8
女优灵(日本恐怖片),https://vip.lzcdn2.com/20220511/6124_9b9dc551/index.m3u8
暗夜之女1971(比利时/法国/西德恐怖片),https://vip.lzcdn2.com/20220511/6166_4714f0ee/index.m3u8
本阵杀人事件(日本恐怖片),https://vip.lzcdn2.com/20220511/6163_14726caa/index.m3u8
尸体防腐员(日本恐怖片),https://vip.lzcdn2.com/20220511/6114_e4372002/index.m3u8
死亡之雪2009( 挪威恐怖片),https://vip.lzcdn2.com/20220511/6215_6ef57d1a/index.m3u8
舞会惊魂(加拿大恐怖片),https://vip.lzcdn2.com/20220511/6073_301186be/index.m3u8
舞会惊魂2(美国恐怖片),https://vip.lzcdn2.com/20220511/6068_ab06ec01/index.m3u8
吸血鬼的印记(美国恐怖片),https://vip.lzcdn2.com/20220511/6058_612563d7/index.m3u8
症状(英国恐怖片),https://vip.lzcdn2.com/20220511/6027_66fe6719/index.m3u8
追忆往事1987(南斯拉夫/英国恐怖片),https://vip.lzcdn2.com/20220511/6019_59191855/index.m3u8
杀人鲸(美国恐怖片),https://vip1.lz-cdn1.com/20220510/5090_2c0c5fb8/index.m3u8
精神病人(英国恐怖片),https://vip1.lz-cdn1.com/20220510/5125_e7500dd3/index.m3u8
巨鱼(美国恐怖片),https://vip1.lz-cdn1.com/20220510/5124_017d9075/index.m3u8
可爱的恶魔(日本恐怖片),https://vip1.lz-cdn1.com/20220510/5120_c029d6bd/index.m3u8
恐怖蜡像馆(美国恐怖片),https://vip1.lz-cdn1.com/20220510/5117_6c03608f/index.m3u8
恐怖食肉虫(美国恐怖片),https://vip1.lz-cdn1.com/20220510/5116_c14c65cc/index.m3u8
恐怖愚人节(美国恐怖片),https://vip1.lz-cdn1.com/20220510/5114_2a05c29e/index.m3u8
美国梦魇(美国恐怖片),https://vip1.lz-cdn1.com/20220510/5111_c198ad23/index.m3u8
夜间狙击者(美国恐怖片),https://vip1.lz-cdn1.com/20220510/5055_b48bac7e/index.m3u8
灵婴(加拿大恐怖片),https://vip1.lz-cdn1.com/20220510/5107_0178585d/index.m3u8
终极人鱼岛(美国恐怖片),https://vip1.lz-cdn1.com/20220510/5047_e65749cd/index.m3u8
案山子(日本恐怖片),https://vip1.lz-cdn1.com/20220510/5044_63ee4371/index.m3u8
恶魔的乘客(美国恐怖片),https://vip1.lz-cdn1.com/20220510/5004_f0c48a04/index.m3u8
闺蜜心窍(大陆恐怖片),https://vip1.lz-cdn1.com/20220510/4990_ea0d2124/index.m3u8
黄蜂女(美国恐怖片),https://vip1.lz-cdn1.com/20220510/4971_409d22a0/index.m3u8
网络凶铃(大陆恐怖片),https://vip1.lz-cdn1.com/20220509/4956_509a5c48/index.m3u8
青鬼2014(日本恐怖片),https://vip.lzcdn2.com/20220509/5988_dd954904/index.m3u8
天魔回魂(美国恐怖片),https://vip.lzcdn2.com/20220509/5962_f1a1f1dd/index.m3u8
晚安妈咪2014(奥地利恐怖片),https://vip.lzcdn2.com/20220509/5955_7f3c8bbb/index.m3u8
死亡拼图(日本恐怖片),https://vip.lzcdn2.com/20220509/5952_95851895/index.m3u8
杀出狂人镇1973(美国恐怖片),https://vip.lzcdn2.com/20220509/5943_26a4b237/index.m3u8
假戏真作(大陆恐怖片),https://vip.lzcdn2.com/20220509/5914_6c33df67/index.m3u8
古窑迷踪(大陆恐怖片),https://vip.lzcdn2.com/20220509/5905_2a6429ec/index.m3u8
暴行列车1975(意大利恐怖片),https://vip1.lz-cdn1.com/20220508/4854_32c978a4/index.m3u8
汉欧威广场(美国恐怖片),https://vip1.lz-cdn1.com/20220508/4830_47718905/index.m3u8
可怕的奥勒弗(西班牙恐怖片),https://vip1.lz-cdn1.com/20220508/4815_ec49c6bf/index.m3u8
猛鬼夜惊魂(美国恐怖片),https://vip1.lz-cdn1.com/20220508/4805_367a2377/index.m3u8
魔力蕾丝垫2012(奥地利恐怖片),https://vip1.lz-cdn1.com/20220508/4802_997b2f5a/index.m3u8
取眼杀人案1974(西班牙恐怖片),https://vip1.lz-cdn1.com/20220508/4793_0742bee6/index.m3u8
看不见的小孩2019(大陆恐怖片),https://vip1.lz-cdn1.com/20220508/4733_6cbab806/index.m3u8
骨瓷2019(大陆恐怖片),https://vip1.lz-cdn1.com/20220508/4723_f7a53252/index.m3u8
夜伴歌声2019(大陆恐怖片),https://vip.lzcdn2.com/20220507/5877_330aeab1/index.m3u8
午夜怪谈2019(大陆恐怖片),https://vip.lzcdn2.com/20220507/5870_7f09c86b/index.m3u8
泽伯1983(意大利恐怖片),https://vip.lzcdn2.com/20220507/5779_fb9e8578/index.m3u8
阴沉(法国恐怖片),https://vip.lzcdn2.com/20220507/5775_818cc8e6/index.m3u8
涨潮小屋(美国恐怖片),https://vip.lzcdn2.com/20220507/5774_5267a6e2/index.m3u8
玩偶杀手(西班牙恐怖片),https://vip.lzcdn2.com/20220507/5698_f436d7bd/index.m3u8
育婴怪谭(美国恐怖片),https://vip.lzcdn2.com/20220507/5688_a96af415/index.m3u8
无辜的人(英国恐怖片),https://vip.lzcdn2.com/20220507/5686_903e0fa8/index.m3u8
八墓村1977(日本恐怖片),https://vip.lzcdn2.com/20220507/5676_26f796dd/index.m3u8
巴比伦：与魔鬼同床(恐怖片),https://vip.lzcdn2.com/20220507/5673_f5d66dc5/index.m3u8
低于零度(加拿大恐怖片),https://vip1.lz-cdn1.com/20220506/4691_2c47188b/index.m3u8
对吸血鬼的欲望(英国恐怖片),https://vip1.lz-cdn1.com/20220506/4689_ffa96e27/index.m3u8
地球大战蜘蛛(美国恐怖片),https://vip1.lz-cdn1.com/20220506/4693_55b99518/index.m3u8
复出(英国恐怖片),https://vip1.lz-cdn1.com/20220506/4686_2bcbc542/index.m3u8
鬼哭山河(美国恐怖片),https://vip1.lz-cdn1.com/20220506/4682_9115fd81/index.m3u8
创伤1993(意大利/美国恐怖片),https://vip1.lz-cdn1.com/20220506/4702_3121bf2c/index.m3u8
鬼面公仆3(美国恐怖片),https://vip1.lz-cdn1.com/20220506/4681_e7904a84/index.m3u8
鬼镇1988(美国恐怖片),https://vip1.lz-cdn1.com/20220506/4678_5231b5a8/index.m3u8
黑暗迷失(加拿大恐怖片),https://vip1.lz-cdn1.com/20220506/4675_adce06f6/index.m3u8
黑暗中的王子(英国恐怖片),https://vip1.lz-cdn1.com/20220506/4671_b267f5ea/index.m3u8
黑蝎(美国恐怖片),https://vip1.lz-cdn1.com/20220506/4670_24890859/index.m3u8
毁灭者1984(美国恐怖片),https://vip1.lz-cdn1.com/20220506/4669_9905c146/index.m3u8
火星大接触(美国恐怖片),https://vip1.lz-cdn1.com/20220506/4668_fa9ab2f3/index.m3u8
科学怪人1931(美国恐怖片),https://vip1.lz-cdn1.com/20220506/4661_d18917ad/index.m3u8
寄生嗜育(美国恐怖片),https://vip1.lz-cdn1.com/20220506/4659_89b00f18/index.m3u8
惊魂夜魇(英国恐怖片),https://vip1.lz-cdn1.com/20220506/4658_b2801dca/index.m3u8
惊心动魄(美国恐怖片),https://vip1.lz-cdn1.com/20220506/4657_f02da831/index.m3u8
猎魔1984(澳大利亚恐怖片),https://vip1.lz-cdn1.com/20220506/4645_522ccc23/index.m3u8
午夜十二点(大陆恐怖片),https://vip1.lz-cdn1.com/20220506/4635_09c20b39/index.m3u8
外星恶客(美国恐怖片),https://vip1.lz-cdn1.com/20220506/4596_cc1cb651/index.m3u8
替身鬼(美国恐怖片),https://vip1.lz-cdn1.com/20220506/4587_96c9b91d/index.m3u8
开学悸(大陆恐怖片),https://vip1.lz-cdn1.com/20220506/4582_42ca8d30/index.m3u8
黑暗深处之惊魂夜(大陆恐怖片),https://vip1.lz-cdn1.com/20220506/4579_28dca47b/index.m3u8
坦帕地狱1990(墨西哥恐怖片),https://vip1.lz-cdn1.com/20220506/4561_163be3e2/index.m3u8
死而复生(美国恐怖片),https://vip1.lz-cdn1.com/20220506/4559_f518c141/index.m3u8
女巫1966(英国恐怖片),https://vip1.lz-cdn1.com/20220506/4539_47b75b36/index.m3u8
孟买的杀手(英国恐怖片),https://vip1.lz-cdn1.com/20220506/4533_7881b5eb/index.m3u8
噩梦城市1980(意大利/墨西哥/西班牙恐怖片),https://vip1.lz-cdn1.com/20220506/4532_2ad05dc1/index.m3u8
招魂夜(英国恐怖片),https://vip1.lz-cdn1.com/20220506/4524_b5cf6e46/index.m3u8
永生劫难(美国恐怖片),https://vip1.lz-cdn1.com/20220506/4522_41f21895/index.m3u8
蟑螂杀手(美国恐怖片),https://vip1.lz-cdn1.com/20220506/4521_f1e26d33/index.m3u8
怨鬼之家(泰国恐怖片),https://vip1.lz-cdn1.com/20220506/4518_10a52fb7/index.m3u8
眼镜蛇邪教(美国恐怖片),https://vip1.lz-cdn1.com/20220506/4512_d98fb22c/index.m3u8
夜深血红1975(意大利恐怖片),https://vip1.lz-cdn1.com/20220506/4510_ffb18c44/index.m3u8
解剖室灵异事件之男生宿舍(大陆恐怖片),https://vip1.lz-cdn1.com/20220506/4506_44beafe9/index.m3u8
恐怖浴室(大陆恐怖片),https://vip.lzcdn2.com/20220505/5659_2d8f3c5a/index.m3u8
古屋传奇(英国恐怖片),https://vip.lzcdn2.com/20220505/5626_8f3c7098/index.m3u8
安娜贝尔3：回家(美国恐怖片),https://vip.lzcdn2.com/20220505/5628_bc206ef9/index.m3u8
安娜贝尔2：诞生(美国恐怖片),https://vip.lzcdn2.com/20220505/5630_b60a4bb2/index.m3u8
安娜贝尔(美国恐怖片),https://vip.lzcdn2.com/20220505/5631_55c42281/index.m3u8
惊魂七夜(大陆恐怖片),https://vip.lzcdn2.com/20220505/5599_586a2fb3/index.m3u8
画室惊魂(大陆恐怖片),https://vip.lzcdn2.com/20220505/5597_c271889f/index.m3u8
阴阳眼之瞳灵公馆(大陆恐怖片),https://vip.lzcdn2.com/20220505/5582_2ec9cb72/index.m3u8
诡异酒楼(大陆恐怖片),https://vip.lzcdn2.com/20220505/5580_f8fd94b9/index.m3u8
诡眼2017(大陆恐怖片),https://vip.lzcdn2.com/20220505/5576_aa3eedad/index.m3u8
细思极恐(大陆恐怖片),https://vip.lzcdn2.com/20220505/5558_a973f48a/index.m3u8
午夜整容室(大陆恐怖片),https://vip.lzcdn2.com/20220505/5553_9d7cfada/index.m3u8
午夜幽灵(大陆恐怖片),https://vip.lzcdn2.com/20220505/5551_4817f647/index.m3u8
午夜废墟(大陆恐怖片),https://vip.lzcdn2.com/20220505/5550_7beff45b/index.m3u8
笔仙咒怨(大陆恐怖片),https://vip.lzcdn2.com/20220505/5550_7beff45b/index.m3u8
爱伦坡怪谈(美国恐怖片),https://vip.lzcdn2.com/20220505/5524_f46c8c14/index.m3u8
大鳄鱼(美国恐怖片),https://vip.lzcdn2.com/20220505/5518_68304949/index.m3u8
恶魔之爪1981(墨西哥/美国恐怖片),https://vip.lzcdn2.com/20220505/5514_d19a2236/index.m3u8
黑湖妖复仇记(美国恐怖片),https://vip.lzcdn2.com/20220505/5511_9618b5a5/index.m3u8
绘图人(美国恐怖片),https://vip.lzcdn2.com/20220505/5508_cce84ea4/index.m3u8
离魂鬼巫1988(意大利/美国恐怖片),https://vip.lzcdn2.com/20220505/5503_137e5547/index.m3u8
矩形箱子(英国恐怖片),https://vip.lzcdn2.com/20220505/5502_04ab0911/index.m3u8
幕布背后(加拿大恐怖片),https://vip.lzcdn2.com/20220505/5498_da92863f/index.m3u8
尸坑(美国恐怖片),https://vip.lzcdn2.com/20220505/5483_7696b46b/index.m3u8
糖果人3：亡命日(美国恐怖片),https://vip.lzcdn2.com/20220505/5481_fd5e78f6/index.m3u8
糖果人2：腥风血雨(美国恐怖片),https://vip.lzcdn2.com/20220505/5480_82e67c43/index.m3u8
香蕉的混蛋2011(葡萄牙恐怖片),https://vip.lzcdn2.com/20220505/5479_af68aaac/index.m3u8
召唤死亡医生(美国恐怖片),https://vip.lzcdn2.com/20220505/5473_559ddc6d/index.m3u8
白魔鬼1932(美国恐怖片),https://vip.lzcdn2.com/20220504/5469_737b6e69/index.m3u8
穿梭猛鬼城(美国恐怖片),https://vip.lzcdn2.com/20220504/5467_005f5c10/index.m3u8
德古拉之夜(西班牙恐怖片),https://vip.lzcdn2.com/20220504/5459_7d7fffd6/index.m3u8
复仇之谜1987(意大利/南斯拉夫恐怖片),https://vip.lzcdn2.com/20220504/5454_ef230e4e/index.m3u8
恶夜飞魔(美国恐怖片),https://vip.lzcdn2.com/20220504/5453_47ec9a55/index.m3u8
惊悚小说(大陆恐怖片),https://vip1.lz-cdn1.com/20220504/4461_6b87a668/index.m3u8
墨玉太极(大陆恐怖片),https://vip1.lz-cdn1.com/20220504/4480_5cf24e75/index.m3u8
腐尸2015(美国恐怖片),https://vip1.lz-cdn1.com/20220504/4369_90d6717f/index.m3u8
鬼童院(西班牙恐怖片),https://vip1.lz-cdn1.com/20220504/4362_4a8b2e0a/index.m3u8
鬼附身(美国恐怖片),https://vip1.lz-cdn1.com/20220504/4359_f3c15206/index.m3u8
遗忘空间(大陆恐怖片),https://vip1.lz-cdn1.com/20220504/4422_a273f550/index.m3u8
德古拉1931(美国恐怖片),https://vip1.lz-cdn1.com/20220504/4382_07fe772f/index.m3u8
怨灵宿舍之人偶老师(大陆恐怖片),https://vip1.lz-cdn1.com/20220504/4435_5b734fca/index.m3u8
谁知道(大陆恐怖片),https://vip1.lz-cdn1.com/20220504/4400_347db81d/index.m3u8
通灵姐妹(大陆恐怖片),https://vip1.lz-cdn1.com/20220504/4403_8da67206/index.m3u8
开错鬼门关(加拿大恐怖片),https://vip1.lz-cdn1.com/20220504/4450_d4642d95/index.m3u8
午夜惊魂路(大陆恐怖片),https://vip1.lz-cdn1.com/20220504/4407_94736bb3/index.m3u8
灰天鹅绒上的四只苍蝇1971(意大利/法国恐怖片),https://vip1.lz-cdn1.com/20220504/4456_3d09458b/index.m3u8
猛鬼爱情故事【国语】2011(香港恐怖片),https://vip1.lz-cdn1.com/20220504/4317_4043ea47/index.m3u8
黑暗深渊2015(爱尔兰恐怖片),https://vip.lzcdn2.com/20220503/5409_3538a1f2/index.m3u8
碟仙之毕业照(大陆恐怖片),https://vip.lzcdn2.com/20220503/5419_1df02093/index.m3u8
恐怖电影院2(大陆恐怖片),https://vip.lzcdn2.com/20220503/5425_cede5bfd/index.m3u8
孽迷宫(美国恐怖片),https://vip.lzcdn2.com/20220503/5385_6a6347f1/index.m3u8
幽灵船2002(美国恐怖片),https://vip.lzcdn2.com/20220503/5366_b0fb4299/index.m3u8
恐怖毕业照2(大陆恐怖片),https://vip.lzcdn2.com/20220503/5310_614d6087/index.m3u8
荒野加油站(大陆恐怖片),https://vip.lzcdn2.com/20220503/5295_fd929541/index.m3u8
诡井(大陆恐怖片),https://vip.lzcdn2.com/20220503/5290_1310915e/index.m3u8
教堂幽灵1989(意大利恐怖片),https://vip.lzcdn2.com/20220503/5262_c5dfdd6a/index.m3u8
死神的呼唤(英国恐怖片),https://vip.lzcdn2.com/20220503/5238_006ce565/index.m3u8
故事的故事2015(意大利/法国/英国恐怖片),https://vip1.lz-cdn1.com/20220502/4157_7d704b06/index.m3u8
鬼故事2017(英国恐怖片),https://vip1.lz-cdn1.com/20220502/4153_b4108384/index.m3u8
核能浩劫后1984(意大利恐怖片),https://vip1.lz-cdn1.com/20220502/4202_7dfbecde/index.m3u8
深海恐龙(法国恐怖片),https://vip1.lz-cdn1.com/20220502/4090_d404bb34/index.m3u8
小丑下地狱(美国恐怖片),https://vip1.lz-cdn1.com/20220502/4081_6ecdec7e/index.m3u8
怨灵地下室(大陆恐怖片),https://vip1.lz-cdn1.com/20220502/4052_89b80bd8/index.m3u8
午夜寻访录(大陆恐怖片),https://vip1.lz-cdn1.com/20220502/4037_535e40bf/index.m3u8
玩命剧组(大陆恐怖片),https://vip1.lz-cdn1.com/20220502/4027_0de1a89a/index.m3u8
育婴室(大陆恐怖片),https://vip.lzcdn2.com/20220501/5188_b264d6f7/index.m3u8
幽灵医院(大陆恐怖片),https://vip.lzcdn2.com/20220501/5187_bf558db5/index.m3u8
李碧华鬼魅系列：奇幻夜【粤语】2013(香港恐怖片),https://vip.lzcdn2.com/20220501/5155_a30f860a/index.m3u8
李碧华鬼魅系列：迷离夜【粤语】2013(香港恐怖片),https://vip.lzcdn2.com/20220501/5153_14ed7803/index.m3u8
猎杀禁区(美国恐怖片),https://vip.lzcdn2.com/20220501/5148_cddb341c/index.m3u8
嗜血杀1975(意大利恐怖片),https://vip.lzcdn2.com/20220501/5128_797a94dd/index.m3u8
吓死杰西卡(美国恐怖片),https://vip.lzcdn2.com/20220501/5067_edf3c4cb/index.m3u8
恐怖爱情故事之死亡公路(大陆恐怖片),https://vip.lzcdn2.com/20220501/5079_030b5286/index.m3u8
恐怖将映(大陆恐怖片),https://vip.lzcdn2.com/20220501/5080_93d16ee8/index.m3u8
恐怖照相机(大陆恐怖片),https://vip.lzcdn2.com/20220501/5082_c519ee7f/index.m3u8
筷仙(大陆恐怖片),https://vip.lzcdn2.com/20220501/5084_3c0ffa76/index.m3u8
七月半2：前世今生(大陆恐怖片),https://vip.lzcdn2.com/20220501/5099_62bfcfd7/index.m3u8
阴声阵阵1991(意大利恐怖片),https://vip.lzcdn2.com/20220501/5053_b9e7dbe6/index.m3u8
震动的舌头(日本恐怖片),https://vip.lzcdn2.com/20220501/5048_baf73d6a/index.m3u8
活死人黎明1978(恐怖片),https://vip1.lz-cdn1.com/20220430/3953_582d7562/index.m3u8
诡娃(大陆恐怖片),https://vip1.lz-cdn1.com/20220430/3947_735ae91c/index.m3u8
恶灵之门(大陆恐怖片),https://vip1.lz-cdn1.com/20220430/3945_2b95762c/index.m3u8
笔仙撞碟仙(大陆恐怖片),https://vip1.lz-cdn1.com/20220430/3924_e4a9c9f4/index.m3u8
恋马狂(美国恐怖片),https://vip1.lz-cdn1.com/20220430/3884_9b49323e/index.m3u8
驱魔降邪(英国恐怖片),https://vip1.lz-cdn1.com/20220430/3839_e5799e94/index.m3u8
庭院深深1976(美国恐怖片),https://vip1.lz-cdn1.com/20220430/3832_7d186979/index.m3u8
与僵尸同行(美国恐怖片),https://vip1.lz-cdn1.com/20220430/3806_4b6aca1a/index.m3u8
妖医(大陆恐怖片),https://vip1.lz-cdn1.com/20220430/3783_cc98ad7a/index.m3u8
死亡笔记2016(大陆恐怖片),https://vip1.lz-cdn1.com/20220430/3763_ad51216a/index.m3u8
食人岛2016(大陆恐怖片),https://vip1.lz-cdn1.com/20220430/3759_a6c90fb2/index.m3u8
谜域之噬魂岭(大陆恐怖片),https://vip1.lz-cdn1.com/20220430/3740_b02d1ba7/index.m3u8
猫脸老太太(大陆恐怖片),https://vip.lzcdn2.com/20220429/5039_8a23c778/index.m3u8
吵闹鬼(美国恐怖片),https://vip.lzcdn2.com/20220429/5014_c9dc9106/index.m3u8
聊斋新编之画皮新娘(大陆恐怖片),https://vip.lzcdn2.com/20220429/5034_57f2f5d5/index.m3u8
M博士的黑洞1959(墨西哥恐怖片),https://vip.lzcdn2.com/20220429/5033_8f1a7e92/index.m3u8
白云桥(大陆恐怖片),https://vip.lzcdn2.com/20220429/5012_f6d66546/index.m3u8
诡新娘(大陆恐怖片),https://vip.lzcdn2.com/20220429/5004_586c504e/index.m3u8
恐怖笔记(大陆恐怖片),https://vip.lzcdn2.com/20220429/5024_41d184b7/index.m3u8
海滩梦魇1988(意大利恐怖片),https://vip.lzcdn2.com/20220429/4999_266d14a3/index.m3u8
女巫布莱尔(美国恐怖片),https://vip.lzcdn2.com/20220429/4933_94731473/index.m3u8
鬼恋1982(美国恐怖片),https://vip.lzcdn2.com/20220429/4992_c43b14df/index.m3u8
情人劫(美国恐怖片),https://vip.lzcdn2.com/20220429/4929_4a6a6ef3/index.m3u8
德州电锯杀人狂1974(美国恐怖片),https://vip.lzcdn2.com/20220429/4991_9160ecf1/index.m3u8
床下有人3(大陆恐怖片),https://vip.lzcdn2.com/20220429/4985_e7a9ee4b/index.m3u8
撒冷镇(美国恐怖片),https://vip.lzcdn2.com/20220429/4903_b5812020/index.m3u8
食尸人1980(意大利恐怖片),https://vip.lzcdn2.com/20220429/4888_4f57b80c/index.m3u8
骨魔(美国恐怖片),https://vip.lzcdn2.com/20220429/4966_09d85202/index.m3u8
罗纳德是坏孩子(美国恐怖片),https://vip.lzcdn2.com/20220429/4956_3b2114e3/index.m3u8
杀手疗法(美国恐怖片),https://vip.lzcdn2.com/20220429/4868_a7f4d552/index.m3u8
五月魔女(美国恐怖片),https://vip.lzcdn2.com/20220429/4863_78f76347/index.m3u8
闪灵(英国恐怖片),https://vip.lzcdn2.com/20220429/4860_0e775841/index.m3u8
血腥激情夜(恐怖片),https://vip.lzcdn2.com/20220429/4838_b530072e/index.m3u8
血腥死亡营(美国恐怖片),https://vip.lzcdn2.com/20220429/4837_a2c13a42/index.m3u8
妖夜传说(美国恐怖片),https://vip.lzcdn2.com/20220429/4833_6e773ed6/index.m3u8
重讲一遍的故事(美国恐怖片),https://vip.lzcdn2.com/20220429/4826_67647a5e/index.m3u8
诡娃娃(大陆恐怖片),https://vip1.lz-cdn1.com/20220428/3644_d7a9ecc2/index.m3u8
痉挛1974(意大利恐怖片),https://vip1.lz-cdn1.com/20220428/3721_148e2172/index.m3u8
坟场禁区(美国恐怖片),https://vip1.lz-cdn1.com/20220428/3727_7d5dad99/index.m3u8
阁楼里的花1987上(美国恐怖片),https://vip1.lz-cdn1.com/20220428/3609_16cd728f/index.m3u8
阁楼里的花1988下(美国恐怖片),https://vip1.lz-cdn1.com/20220428/3611_273010aa/index.m3u8
鬼作秀2(美国恐怖片),https://vip1.lz-cdn1.com/20220428/3610_0c216597/index.m3u8
灵臆事件(大陆恐怖片),https://vip1.lz-cdn1.com/20220428/3584_c3cc0714/index.m3u8
半夜叫你别回头(大陆恐怖片),https://vip1.lz-cdn1.com/20220428/3560_cfcaf0e1/index.m3u8
两傻捉尸记(美国恐怖片),https://vip1.lz-cdn1.com/20220428/3544_cdf1a8bf/index.m3u8
美国狼人在伦敦1981(美国恐怖片),https://vip1.lz-cdn1.com/20220428/3540_af781fc1/index.m3u8
突变(英国恐怖片),https://vip1.lz-cdn1.com/20220428/3525_b0650bdd/index.m3u8
异种2015(大陆恐怖片),https://vip.lzcdn2.com/20220427/4815_04e5352f/index.m3u8
